,word,avg.change,change_12,change_23
1229,attached,0.15051092529035615,0.17579989226682935,0.12522195831388294
68,absent,0.15052375517160604,0.13099060129223106,0.17005690905098103
7433,fetch,0.15058957425967157,0.16424130188496266,0.13693784663438047
12357,mountains,0.15060549119617134,0.1924163054642709,0.10879467692807177
14165,poets,0.1506176876720698,0.13460111408026842,0.16663426126387115
19004,thin,0.1506202075762199,0.18903344358906837,0.11220697156337145
20480,voices,0.15067044137044028,0.20478622735818308,0.09655465538269747
10768,knee,0.15089468831258723,0.18011343801267365,0.12167593861250081
14503,pressing,0.15093965861560077,0.1465422757726973,0.15533704145850424
10392,invited,0.15107154467144523,0.15236134992587136,0.1497817394170191
4132,convenient,0.1510726632286964,0.1733509774267068,0.12879434903068598
17312,sixty,0.15109247090893763,0.1371064092339216,0.16507853258395366
14324,poured,0.15109250978225763,0.1525246705202724,0.14966034904424286
19134,tied,0.15115887542346546,0.1669289792349158,0.13538877161201512
3939,considerations,0.15118482274685496,0.15421156725172502,0.1481580782419849
12479,mystery,0.1512083975019864,0.17721553498699716,0.12520126001697562
8106,furnished,0.15121614580731496,0.14023929146737435,0.16219300014725557
13262,owe,0.15147110754296272,0.14278614997623662,0.16015606510968883
13752,permission,0.15147883668297074,0.13770057715635098,0.1652570962095905
5027,denied,0.15150598117753994,0.14628758791544927,0.1567243744396306
191,acknowledge,0.15152263620477452,0.1249195392163307,0.17812573319321834
8109,furniture,0.15152388793568933,0.18394406424488163,0.11910371162649702
18033,stick,0.15153468050387464,0.1780139386782632,0.12505542232948608
2175,borne,0.15155073866880536,0.18398395980466498,0.11911751753294575
17581,solitary,0.151562703024739,0.18899354452176043,0.11413186152771759
11160,lifted,0.15156430694821155,0.16652893544877212,0.13659967844765097
1077,arts,0.1517334466829356,0.137557101948798,0.16590979141707318
13473,parting,0.15175704944348534,0.14465979343578872,0.15885430545118195
7543,firm,0.1518164359128255,0.17786661168662088,0.12576626013903014
8535,grass,0.15196811727922166,0.1861568323117011,0.11777940224674222
12887,observations,0.1519799052792989,0.16503602697581798,0.1389237835827798
21070,worship,0.15198084113676408,0.16129434483199545,0.1426673374415327
14533,prevailed,0.15198980069326157,0.07468244082104136,0.22929716056548177
16541,savage,0.15206137274755538,0.1758327006983016,0.12829004479680917
4783,debt,0.15206421411430637,0.15064895455660055,0.1534794736720122
16873,sentiments,0.15216617911781083,0.08132738658394878,0.22300497165167288
1063,article,0.1522287214657847,0.16478852559440593,0.13966891733716347
17806,spoke,0.1522699544018215,0.24007576754948223,0.06446414125416078
3730,concealed,0.15227046290147261,0.14664233209956712,0.1578985937033781
16848,sending,0.15227558305997724,0.14533607204168664,0.15921509407826784
2853,ceased,0.15229961729563002,0.18616334774618148,0.11843588684507855
20861,whither,0.1523230552315925,0.14794648272323596,0.15669962773994905
902,apply,0.15247043114946185,0.15584703274781475,0.14909382955110895
16520,satisfy,0.15257098171114203,0.1287340177138646,0.17640794570841944
10423,iron,0.1526378415174367,0.1825770162176884,0.122698666817185
20578,wales,0.1526605364279256,0.1203790687166999,0.1849420041391513
19049,thousands,0.15268671531925176,0.17757072030325838,0.12780271033524515
9900,induce,0.15273356715174474,0.15003861269538565,0.15542852160810383
19098,thrust,0.15274745752903324,0.1679249461566209,0.13756996890144557
3266,classes,0.15283012950318126,0.21988616353776702,0.08577409546859549
15483,reflected,0.15298769933987483,0.15848119988430953,0.14749419879544012
17204,sigh,0.15301436754192194,0.1314411091951012,0.17458762588874266
7253,famous,0.15305691169840013,0.15848604732119986,0.1476277760756004
12165,mixed,0.15307941969774386,0.15656862454362053,0.1495902148518672
5567,dislike,0.15308230730938732,0.13973761260083173,0.16642700201794292
14546,prey,0.1531183494320139,0.12230399788947932,0.1839327009745485
20493,volume,0.15312468684305608,0.19282327881806216,0.11342609486805
15394,recommend,0.15315545755460214,0.11748166142551342,0.18882925368369086
15090,quickly,0.1532764475118802,0.20354756703949595,0.10300532798426443
3667,completely,0.15328288009903945,0.20119802315207858,0.10536773704600033
16967,shadow,0.15334244101113437,0.2048457663343245,0.10183911568794424
15654,remembrance,0.15334316002200005,0.13744254457025673,0.16924377547374336
17552,soil,0.15334893144459388,0.18790132603108733,0.11879653685810043
9609,imperfect,0.1534182054595059,0.14105287394648947,0.16578353697252235
16118,ring,0.1534601149537566,0.14455707565446252,0.1623631542530507
7922,fourteen,0.15346133758346986,0.17590257999513093,0.1310200951718088
7318,fatigue,0.15346470640792081,0.13693828443162448,0.16999112838421715
12497,namely,0.15348219483771863,0.19406485583882271,0.11289953383661455
14991,pursuit,0.15357187260783844,0.1347510214765787,0.1723927237390982
11101,level,0.15357707344809202,0.18927392118157582,0.11788022571460821
8823,happily,0.15363364072405533,0.13671032252083337,0.1705569589272773
3594,commonly,0.15380471092471076,0.16601932145394827,0.14159010039547326
17950,stars,0.15382979376786377,0.18799487965847095,0.11966470787725658
6753,esteem,0.1538434588479663,0.09429386232307391,0.2133930553728587
11940,merry,0.15390657183034356,0.17935199609957397,0.12846114756111315
1941,bird,0.15394993844608712,0.18670076653654843,0.1211991103556258
5870,doubtful,0.15408291466287294,0.18409348251952107,0.12407234680622481
5115,derived,0.15411835245208483,0.16266722546813273,0.14556947943603693
11026,leg,0.1542048872093994,0.18899557737479178,0.11941419704400702
8734,hadst,0.15428204987612015,0.0970339024734268,0.2115301972788135
1915,big,0.15435988659941613,0.19889022227589115,0.10982955092294111
6928,execution,0.15437105944600704,0.11157790648007038,0.1971642124119437
19909,union,0.1545693586403029,0.1368999472427862,0.17223877003781962
9143,highness,0.15458493755283287,0.14763509356040938,0.16153478154525636
2852,cease,0.15463671345709518,0.16190814990197722,0.14736527701221314
924,approached,0.15464002934508153,0.15821009850327294,0.15106996018689012
10083,inquire,0.15468847382268558,0.14823455382992368,0.16114239381544748
6739,essential,0.15470342835983958,0.16183299435818976,0.1475738623614894
5153,design,0.15471808615691968,0.09419656485857097,0.21523960745526838
10523,jealous,0.15472530604219037,0.13597216180524874,0.173478450279132
18139,strangers,0.15476153129005732,0.16175230595542567,0.14777075662468897
726,angel,0.1548089160577535,0.16688343610349854,0.14273439601200844
19420,travelling,0.15488141658672894,0.17052056045557407,0.1392422727178838
1798,belonging,0.15495832911732954,0.14135259288850666,0.16856406534615243
372,advise,0.1550114744969202,0.1055906099122762,0.20443233908156422
20589,walls,0.15503687302025304,0.2133309723149397,0.09674277372556639
11305,locked,0.155038166541075,0.1779934361622627,0.13208289691988728
417,afforded,0.1550421743429521,0.12899320414974247,0.1810911445361617
6075,duties,0.15507410253482018,0.19872776944742654,0.11142043562221382
19277,totally,0.1551187533526419,0.12353962472475932,0.1866978819805245
9190,hither,0.1551363954668155,0.11074404592347631,0.19952874501015472
18901,terms,0.15521008284882137,0.17182155874835014,0.1385986069492926
15989,revenge,0.15528107071334402,0.11390318323642024,0.1966589581902678
4715,date,0.15533863567106965,0.17842523189470372,0.13225203944743558
224,acted,0.15540906764580215,0.20386685329090293,0.10695128200070136
1418,ay,0.1556514380077631,0.15374241645564413,0.15756045955988207
4418,creation,0.1556803538795864,0.15908346132407047,0.15227724643510232
481,ah,0.15568599046469833,0.1835619918023328,0.12780998912706387
13470,particulars,0.15568693501808228,0.1252110042775335,0.18616286575863106
8188,gardens,0.15568707650951197,0.17575786673673754,0.1356162862822864
10476,italian,0.15574377896159747,0.1777066589315982,0.13378089899159673
19059,threatened,0.15582735497399286,0.14880639461468192,0.1628483153333038
13886,philosopher,0.15584622163494438,0.15712644776795615,0.15456599550193262
7032,explained,0.15593596433094714,0.17097868438495878,0.1408932442769355
14369,prayers,0.15593930866403222,0.1254677316283136,0.18641088569975084
2949,chancellor,0.15600989182075237,0.1527017538732216,0.15931802976828313
17603,song,0.1561400491382351,0.20025023898991035,0.11202985928655984
257,additional,0.15614928977693726,0.14914731343998988,0.16315126611388464
18707,tail,0.1561520544617369,0.16798583882879647,0.14431827009467735
6111,earnestly,0.15617168219248495,0.11978568773062481,0.1925576766543451
17436,smaller,0.15630954233525368,0.1752428094535594,0.13737627521694795
11558,maintained,0.15631060600850805,0.1694797801240967,0.1431414318929194
19026,thither,0.1563678631420673,0.14649115261400192,0.16624457367013268
17082,shock,0.15638430863488012,0.16951882580644806,0.14324979146331218
20458,visits,0.1564871117533383,0.13324050430668333,0.17973371919999326
13491,passages,0.15648971565893544,0.1743069254133125,0.13867250590455837
11671,march,0.15649159467335366,0.1757398753662892,0.1372433139804181
6103,earl,0.15654531657606924,0.1860692759990341,0.12702135715310436
6364,eminent,0.1565729773924447,0.1545500169049181,0.15859593787997128
14490,preserved,0.15661750852865863,0.16150710960027326,0.151727907457044
20437,virtues,0.15662765253859612,0.12550651622638698,0.18774878885080526
6896,excited,0.15663236584934614,0.17462850005644515,0.13863623164224714
6882,exception,0.15668313744117496,0.20923155295078044,0.10413472193156947
12524,national,0.15677950965215115,0.19386043327749747,0.11969858602680483
2937,chamber,0.15682334145687177,0.13991276024957644,0.1737339226641671
6830,evidently,0.1569060095434766,0.20554548993174226,0.10826652915521096
11135,library,0.15693824534604423,0.1929462857711759,0.12093020492091255
3488,colours,0.15705190444977368,0.15127762150982227,0.1628261873897251
8434,golden,0.15705201446911654,0.19809507010061844,0.11600895883761464
389,affect,0.15734141212463182,0.1557493435879218,0.15893348066134183
11060,lend,0.15735439865988604,0.14563369542889326,0.16907510189087882
871,appeal,0.1574467839907588,0.17364161892167163,0.14125194905984595
12219,moments,0.15745114470424965,0.13927109910231739,0.1756311903061819
491,aim,0.15749896574187322,0.1590558829339097,0.15594204854983673
10287,interval,0.15775337397661165,0.17683729343374754,0.13866945451947577
7084,extensive,0.15779122591541567,0.1495466531932228,0.16603579863760853
2099,boat,0.15779389583343245,0.17854469129003991,0.137043100376825
7351,fearful,0.15785221432296836,0.1714506741320907,0.14425375451384603
1784,bell,0.15785231051840704,0.17063660065141895,0.14506802038539512
7688,flowers,0.157939201322365,0.22251348284128158,0.09336491980344841
16097,riding,0.15799445424544833,0.18404970353480754,0.13193920495608913
140,accompany,0.1580725417206959,0.1302738423133959,0.1858712411279959
1193,astonished,0.15809769761547238,0.17512306195573113,0.14107233327521362
465,agony,0.15813843858675236,0.16863321549913723,0.1476436616743675
2639,candle,0.15818461515452953,0.20076663755779922,0.11560259275125984
11766,materials,0.1582748508243449,0.1633268154506502,0.1532228861980396
20525,voyage,0.15827667422157593,0.1481594325597959,0.16839391588335595
4506,cruelty,0.15831025204122562,0.12615236221481185,0.19046814186763938
18438,sunk,0.15838103460014458,0.1365567208486549,0.18020534835163426
5048,departed,0.1584881536570139,0.1603012435487169,0.15667506376531093
13478,partly,0.15852261671728946,0.16823669556568466,0.14880853786889425
11119,liable,0.15868213265846232,0.14929394639205928,0.16807031892486535
6888,exchange,0.15875099601029485,0.12946799032251344,0.18803400169807627
18958,thence,0.15879993444280427,0.1373564660176808,0.18024340286792773
7080,extended,0.15886911807885418,0.16659778127216862,0.15114045488553973
10827,lad,0.1589807433742928,0.1793304116165284,0.1386310751320572
17059,shilling,0.1590159310649521,0.15223467619617992,0.16579718593372428
5647,dispute,0.15905322162311852,0.11677447081964332,0.20133197242659373
17114,shouldst,0.15918153627228576,0.11852029453593405,0.19984277800863748
8282,george,0.1591983990622714,0.2228888698563607,0.09550792826818211
7642,flight,0.15921129973094078,0.17117289133517688,0.14724970812670468
7638,flew,0.1592473621370265,0.140477961623644,0.178016762650409
4159,convince,0.15927226776138992,0.12172559499359903,0.1968189405291808
1404,awful,0.15937878328922084,0.19227693258316036,0.1264806339952813
18720,talents,0.15938809855211322,0.10281665440575094,0.2159595426984755
12927,occupied,0.15948761294823832,0.23838837333289498,0.08058685256358167
6997,expecting,0.15949954550394746,0.16204817306156538,0.15695091794632954
676,amount,0.159569375715578,0.19138809213711339,0.1277506592940426
19309,towns,0.15963989837953102,0.17827285506929103,0.14100694168977101
14229,pope,0.15969439096579235,0.14881019562090814,0.17057858631067657
12627,nephew,0.15974784543904846,0.13231602907999274,0.1871796617981042
2721,cares,0.15987390348963348,0.15619129459198744,0.16355651238727953
18317,substance,0.15989941466367436,0.19227234631820067,0.12752648300914804
11164,lighted,0.15990983596023367,0.20638054686345364,0.1134391250570137
9966,infinite,0.1599967851048632,0.12577306707283242,0.19422050313689398
6602,entitled,0.1601108649014078,0.14455585311915975,0.17566587668365585
10179,instruction,0.16019357317286503,0.15640659685268132,0.16398054949304874
321,adopted,0.1601992210962016,0.18908390411860732,0.1313145380737959
14486,presents,0.16022685203218284,0.17213322996395541,0.14832047410041027
19578,trying,0.16028529256055496,0.21184406044582782,0.1087265246752821
15355,reception,0.16029362618059023,0.1283771417945846,0.19221011056659587
1550,bare,0.1603037793386467,0.2074357132792094,0.113171845398084
5497,discourse,0.16034776561230513,0.10507618915814598,0.21561934206646427
17691,spared,0.16034954342578817,0.15137859134752607,0.16932049550405026
3953,consolation,0.16042687202867384,0.12482718314952979,0.1960265609078179
20448,vision,0.1604459512190281,0.2009298471930997,0.11996205524495651
12847,obey,0.16053053020690777,0.14673793100938093,0.17432312940443462
295,admirable,0.16054022551362257,0.1621672639983336,0.15891318702891155
2210,bounds,0.16059644761052472,0.13710607684408982,0.18408681837695962
6098,eagerly,0.16073346548125905,0.19163957641983131,0.1298273545426868
11254,literature,0.1607364840901715,0.17645376476854668,0.1450192034117963
2851,ce,0.1607466088509491,0.16915050724080616,0.15234271046109205
17533,social,0.16075659018013394,0.20496683047606934,0.11654634988419854
15760,repose,0.16076013178391013,0.14261688078527568,0.17890338278254458
10912,lasted,0.1608220937807106,0.16700962869353697,0.15463455886788424
4483,crossed,0.1609300405230521,0.20481186211642577,0.11704821892967843
5422,disagreeable,0.16095989218851103,0.1294185680321791,0.19250121634484296
11707,marrying,0.16096262704512793,0.14374106043014578,0.17818419366011007
9153,hills,0.16103049494964522,0.22390388044429843,0.09815710945499201
7553,fish,0.16103709043622566,0.19726778530978317,0.12480639556266815
3946,consisted,0.16107186061938616,0.1729778893331536,0.14916583190561872
2350,brings,0.1611601743857996,0.16730899781563635,0.15501135095596286
16786,security,0.16123316702782992,0.13568033910906996,0.18678599494658987
17089,shoes,0.16130389057614086,0.18784465736059008,0.13476312379169164
14276,positive,0.16133666301969624,0.17760607038609155,0.14506725565330092
207,acquire,0.16138692123438914,0.15949860419306294,0.16327523827571533
9694,improved,0.16139059312503062,0.18141667740500245,0.1413645088450588
916,apprehension,0.16146154694900405,0.11742668896930286,0.20549640492870525
13896,phrase,0.16146442095148061,0.19134161847719355,0.13158722342576767
5148,deserved,0.1615626353911755,0.1411245620505176,0.18200070873183338
4960,delicacy,0.16157802034106244,0.1282901400396972,0.1948659006424277
4256,correspondence,0.16160988397239856,0.14501892466652533,0.1782008432782718
21217,yellow,0.16162582771407957,0.19928973759065782,0.12396191783750132
10461,island,0.161657821986391,0.20484427645060244,0.11847136752217957
1796,belong,0.161822288841534,0.17598860372794167,0.1476559739551263
12961,offended,0.16183955992030064,0.12121611536512622,0.20246300447547505
17560,soldiers,0.16189701335612355,0.20894282822393506,0.11485119848831205
16561,sayest,0.16194099415643587,0.10974134816264858,0.21414064015022316
3655,complain,0.16201106603128046,0.13647182610679187,0.18755030595576905
16808,seeming,0.16205993714104633,0.15313290964056514,0.17098696464152752
7055,exposed,0.16212669932598567,0.11829838560256933,0.205955013049402
9092,hero,0.16216519363989923,0.16930889513664216,0.1550214921431563
9327,hot,0.1621839361192659,0.2248090599067183,0.09955881233181352
16643,scorn,0.16219428170167716,0.16409394549766432,0.16029461790569
9654,impose,0.16219619745589997,0.1210007224936297,0.20339167241817024
7468,fields,0.16223431187021853,0.21852848806641811,0.10594013567401894
1014,armed,0.16225212948556839,0.1799318603571216,0.14457239861401516
12472,mutual,0.16226998575117058,0.12393979294724355,0.2006001785550976
10210,intellectual,0.1622890193653766,0.2139234485958048,0.11065459013494838
7715,flying,0.1623067060112054,0.17677947050716825,0.14783394151524254
20973,wishing,0.16231897425270514,0.1546020453705168,0.17003590313489347
12381,moving,0.1623761140872521,0.2146118502603015,0.11014037791420273
2959,changes,0.16243658304001968,0.19548024892338123,0.12939291715665813
20129,useless,0.16260210629826188,0.21486752229394823,0.11033669030257554
15853,residence,0.16260811380217083,0.17102101032788075,0.1541952172764609
7382,feels,0.16261141317597072,0.16416691399567207,0.16105591235626937
15683,remove,0.16266965185874782,0.14029884996566266,0.18504045375183298
3337,clock,0.16268489919558365,0.1788477165754071,0.1465220818157602
7888,fortunate,0.1627622079594116,0.15395323308109177,0.17157118283773143
5813,dogs,0.16276626786887582,0.20039552856040221,0.12513700717734944
1232,attachment,0.16284089945854124,0.12735078731808747,0.19833101159899502
18928,testimony,0.16292076391234522,0.16641282576560124,0.1594287020590892
10402,involved,0.16296801502114444,0.17704521316584165,0.14889081687644723
4115,contrived,0.16298193993320365,0.15009532551420668,0.1758685543522006
4786,debts,0.16308637849827057,0.15813759109050496,0.16803516590603618
2976,chapter,0.16312639300952092,0.2184487850328929,0.10780400098614895
16964,shade,0.16315200617618275,0.20973215695882752,0.11657185539353798
7528,finish,0.16319786927969754,0.17056030162952718,0.1558354369298679
8897,hastily,0.16323066186094398,0.16703966505644563,0.15942165866544233
8789,handkerchief,0.16328652096610535,0.1652902616634131,0.1612827802687976
7980,freely,0.16328940509268358,0.15437020445459693,0.17220860573077024
4200,copy,0.16329438732974966,0.18803257212471813,0.13855620253478118
15998,reverence,0.16330627256079477,0.15333016678746048,0.17328237833412907
4446,crew,0.16340495748394773,0.1508685739031541,0.17594134106474135
18611,swear,0.1634090161611929,0.1397673400827113,0.18705069223967452
6434,encourage,0.16347169110131415,0.1416762058614215,0.18526717634120682
6856,examined,0.16347923254971186,0.16410900038953802,0.1628494647098857
120,accepted,0.16356320753394915,0.15347010770039904,0.17365630736749926
9817,increasing,0.16362076899061073,0.1641711629319974,0.16307037504922406
6584,entertained,0.16368226835302624,0.12748595511458571,0.19987858159146676
18180,strict,0.16368622625011592,0.13299935082878422,0.1943731016714476
11606,manage,0.16369444402458794,0.1794217783524552,0.14796710969672067
4291,counsel,0.16373351920904916,0.1625346195530314,0.16493241886506693
15390,recollection,0.1637886478736688,0.16596786183487344,0.16160943391246418
11609,management,0.16391350781325642,0.14742761007109695,0.1803994055554159
263,addressing,0.16399217499976082,0.16704623877493785,0.1609381112245838
15676,remote,0.16401193105796708,0.1816145632994144,0.14640929881651976
19851,unexpected,0.16406665972568235,0.1558582343740551,0.1722750850773096
15098,quietly,0.16406687378691343,0.1846233875808555,0.14351035999297135
18173,stretched,0.1640770840653325,0.20742778277140006,0.12072638535926494
16829,selfish,0.16410424999918005,0.15655503377482072,0.17165346622353939
7090,external,0.16413373145846838,0.19587168550329637,0.1323957774136404
11269,lively,0.16414064874906364,0.17600204848886236,0.15227924900926493
18852,tempted,0.16427866671811686,0.18118584239406044,0.14737149104217329
1064,articles,0.1643494366484718,0.18104219563222212,0.14765667766472146
6994,expectation,0.16438214385968086,0.13104910243022327,0.19771518528913845
8821,happier,0.16447783453150872,0.1812355469087732,0.14772012215424424
11378,losing,0.1644878276344663,0.16030159061185656,0.16867406465707602
17528,sober,0.16459973847840065,0.1627158383078111,0.16648363864899018
5331,differ,0.16461733160505043,0.18989242850881716,0.1393422347012837
6070,dust,0.16464478477927041,0.21573610961540113,0.1135534599431397
14981,purse,0.16465896558376214,0.1503742423610771,0.17894368880644718
14985,pursue,0.1646790648159684,0.15097972838537566,0.17837840124656112
18850,temptation,0.16470308654086052,0.1596931800248298,0.16971299305689125
6976,existed,0.16479532525082108,0.19945372017834584,0.13013693032329632
9736,incapable,0.16495566373300485,0.14817568081997334,0.18173564664603636
15310,reasonably,0.16496978656572764,0.1651202261113316,0.16481934702012369
12772,notions,0.16498324079910537,0.13788907803506012,0.19207740356315062
3454,collected,0.16506560464478204,0.16926308756482888,0.1608681217247352
5529,disease,0.16507125894889707,0.17228270872891638,0.15785980916887776
509,alarmed,0.1651636351544865,0.15145535381624076,0.17887191649273226
10756,kitchen,0.16520313309854578,0.1852471660965006,0.14515910010059097
18387,suggest,0.1652271467378003,0.17722878183557533,0.1532255116400253
1673,beat,0.16525982887608137,0.24566910307333645,0.0848505546788263
6823,everybody,0.1652672086804206,0.245359241284676,0.0851751760761652
10328,introduce,0.16531205770697754,0.1459315211879093,0.18469259422604578
19802,undertake,0.16531962808784062,0.14588808380640872,0.18475117236927252
6853,examination,0.16536071461837681,0.1780680129348945,0.15265341630185914
11602,mamma,0.1654292571316422,0.20667995416839358,0.12417856009489081
14508,presume,0.16547518080247403,0.13599205781759527,0.1949583037873528
3952,consists,0.165547048205254,0.16968730478004146,0.16140679163046656
18864,tendency,0.16558315796903428,0.18176733537461665,0.1493989805634519
4572,cure,0.1656312846530149,0.1480699793612349,0.18319258994479493
17036,shelter,0.1656777696828013,0.1923101351157468,0.1390454042498558
1297,aught,0.16589669821511915,0.17322528126680548,0.15856811516343283
19830,undoubtedly,0.165913040188978,0.16837904097079393,0.1634470394071621
14437,prejudice,0.16593500100873337,0.13994744744744303,0.19192255457002372
10055,injustice,0.16597159715796383,0.1557267827572163,0.17621641155871137
618,alteration,0.1660220163727098,0.13558604696065846,0.19645798578476115
355,adventure,0.1660619034863809,0.17154986784551773,0.16057393912724405
18976,thereby,0.16607610788410276,0.16604083639806777,0.16611137937013776
3604,communication,0.16613574064881048,0.18025623137655433,0.15201524992106663
6460,endeavoured,0.16622101838238817,0.10894970511777702,0.22349233164699933
8383,gloomy,0.1662351546976924,0.1814618408719756,0.1510084685234092
1292,audience,0.16623810310898401,0.1588311803784388,0.17364502583952923
14855,provide,0.16638371458180945,0.1395579615591368,0.1932094676044821
21143,writings,0.16640647383914803,0.1508727156137517,0.18194023206454435
6397,empty,0.16642812677014174,0.2263008062089551,0.10655544733132838
2830,causes,0.1665152814724451,0.18004477717603729,0.1529857857688529
9370,huge,0.1665497879654399,0.21821290093252832,0.11488667499835148
6243,elapsed,0.16665333836372892,0.20937077487934208,0.12393590184811576
15226,rare,0.16666319806917046,0.1913172896950489,0.142009106443292
3004,charm,0.16674359678862266,0.18834787356678995,0.14513932001045537
12570,necessaries,0.1667472992608131,0.1497828086422771,0.1837117898793491
17712,speaks,0.16680232783566068,0.16857594378722218,0.16502871188409918
1865,bestow,0.16682726456885716,0.1289966783369424,0.20465785080077192
16641,score,0.16687031134243757,0.16906949154703121,0.16467113113784393
17559,soldier,0.16688145871548554,0.17053844075117186,0.16322447667979922
15772,represented,0.1669007297066788,0.11579298775099678,0.21800847166236081
13432,parlour,0.16690495167704056,0.19174555758204093,0.1420643457720402
17970,station,0.1669223995147821,0.13273822530635448,0.20110657372320973
3813,confessed,0.16692848046038372,0.1542442167402308,0.17961274418053663
15911,restored,0.16696626972921585,0.1544632309373949,0.17946930852103682
5787,division,0.16707389152759528,0.17657444764864139,0.15757333540654916
12354,mountain,0.16711151038539046,0.2294975536208108,0.10472546714997011
2602,calm,0.16714361734869632,0.23871901803910633,0.0955682166582863
11316,lodgings,0.16716473107016366,0.13720418053377703,0.1971252816065503
6435,encouraged,0.16719816627039902,0.14247291485036195,0.19192341769043608
15954,retire,0.16726128877600743,0.12612387560569327,0.2083987019463216
11405,lovers,0.1672777807854976,0.15849859299140423,0.17605696857959097
2913,cette,0.16734870586487882,0.16314328902570763,0.17155412270405002
14460,prepare,0.16735605501974854,0.14410472665362795,0.19060738338586913
9264,honoured,0.16749280646124004,0.13788040367647447,0.1971052092460056
8310,gift,0.16761241317711023,0.1789067185227483,0.15631810783147215
16976,shake,0.1677071355862088,0.21103152167522377,0.12438274949719386
3631,compassion,0.16774674747306006,0.11378220797524574,0.2217112869708744
9262,honourable,0.16780627131683146,0.16995813234982482,0.1656544102838381
17962,stated,0.16783437721147032,0.2234611439973231,0.11220761042561755
17879,squire,0.16788882503084968,0.17922580206663685,0.1565518479950625
14754,pronounced,0.1678992954427055,0.1601351586708365,0.17566343221457448
19839,uneasy,0.168046445644232,0.1555948039088072,0.18049808737965678
13047,operations,0.16817444607817478,0.1574186974622872,0.17893019469406235
4029,containing,0.16829636117817875,0.1993512672004646,0.13724145515589292
8676,guest,0.1683232584555996,0.1890337663841377,0.14761275052706146
7176,faculty,0.16832952459668227,0.17742768074319482,0.15923136845016972
17451,smiled,0.16835516910187576,0.21510176386897806,0.12160857433477346
9022,heir,0.1683587319859659,0.1527528246514217,0.1839646393205101
5740,disturbed,0.1684484320090739,0.17950028154341569,0.1573965824747321
6137,eating,0.1684506694590237,0.21002540466898723,0.12687593424906018
18213,strongest,0.1685062722569678,0.15941494163765224,0.17759760287628334
6006,dry,0.16854952376945176,0.2345939357046679,0.10250511183423561
18371,sufferings,0.16866914549046058,0.12446381265041229,0.21287447833050888
16108,rights,0.16867887122995573,0.1886164915822509,0.14874125087766055
9695,improvement,0.1687757486900216,0.20081991853921466,0.13673157884082854
9226,holds,0.1688090993437229,0.18145448567820988,0.15616371300923593
10680,justify,0.16882632822422544,0.14779837886188807,0.18985427758656281
4809,decided,0.16883198997126203,0.20007280759592028,0.13759117234660379
9706,impulse,0.16886254742582063,0.1830523682009666,0.15467272665067466
8276,genuine,0.16889681489527925,0.1840906782463324,0.15370295154422609
4152,conveyed,0.16895547638536518,0.15165944846430723,0.18625150430642312
9751,incident,0.1689876494347341,0.14510151992885645,0.19287377894061175
229,activity,0.16902139549356565,0.18939872066403807,0.14864407032309324
4804,decent,0.16912993148793598,0.17018343836634697,0.168076424609525
8641,grounds,0.16924411550325935,0.19817758648474404,0.14031064452177466
5708,distinguish,0.16931380357524473,0.1822836619055359,0.15634394524495354
14789,propose,0.16937821379185047,0.15152247620031145,0.1872339513833895
3304,clergyman,0.16938116878479642,0.18118148720688354,0.1575808503627093
8105,furnish,0.16956701611960812,0.14712782325435858,0.19200620898485765
14815,prosperity,0.16961447949667824,0.16430166125408696,0.17492729773926952
6588,entertainment,0.1696181602124372,0.1372650488175683,0.2019712716073061
7605,flat,0.16972411252348313,0.19401623725989492,0.14543198778707134
13887,philosophers,0.16976593662212952,0.16995469471473157,0.16957717852952747
1942,birds,0.16985013833158474,0.22258031972674985,0.11711995693641963
10486,ix,0.16986053645242316,0.2730346870115359,0.06668638589331044
14917,pull,0.169867229274194,0.18408163213743933,0.15565282641094869
3060,cheerful,0.16989624833240113,0.2008273658174825,0.13896513084731976
4177,cool,0.16991026872812937,0.19924995127980838,0.14057058617645035
16319,ruined,0.16999967828227852,0.15475679647685703,0.18524256008770001
4288,couldst,0.17003545722015145,0.13822499473856842,0.2018459197017345
11126,liberal,0.17009937911426737,0.18013671622317695,0.16006204200535779
6269,elegant,0.17011234631682853,0.15448350303380265,0.18574118959985442
14692,profound,0.17014281908705725,0.17247358806712998,0.16781205010698452
15249,rational,0.17015040459563346,0.1476855608133657,0.19261524837790123
16283,royal,0.17020047692671741,0.15963933103765693,0.1807616228157779
6708,errors,0.17026213636767507,0.13446928055224028,0.20605499218310985
15887,respectable,0.17039124459018073,0.22188421787403323,0.11889827130632824
10069,innocence,0.17042330599446015,0.12798905886299705,0.21285755312592325
11196,limbs,0.1704260274834774,0.1630959683198535,0.1777560866471013
5279,devotion,0.17047415487153544,0.19386547663220666,0.14708283311086423
17601,somewhere,0.17056627039894923,0.2071908633621522,0.13394167743574625
10228,intentions,0.17065957878251448,0.1317523369678839,0.20956682059714504
13763,perpetual,0.17080403127187616,0.17270320957927854,0.16890485296447377
7860,forming,0.17089738950321443,0.1830637656214047,0.15873101338502416
1176,assume,0.17092068389069387,0.17438545799543326,0.16745590978595448
1338,authors,0.17104539094158577,0.15702917575634734,0.1850616061268242
8014,friday,0.17114732768623342,0.15819505145098778,0.18409960392147906
12341,motion,0.17119622007933255,0.15530964981276152,0.18708279034590358
4996,demand,0.17125440036052592,0.15737771814133883,0.185131082579713
